0,1,2,3,4,5,6,7
0.15645824,0.24449727,0.22366726,0.27754164,0.19036277,0.2245175,0.14393905,0.19455184
0.16350643,0.16755675,0.21430297,0.22442569,0.20734361,0.24738361,0.14328423,0.21354271
0.118115425,0.12973718,0.16372786,0.23110719,0.19295445,0.24989349,0.13412793,0.19667791
0.120857134,0.17829788,0.1809863,0.22121727,0.16374035,0.20379463,0.11414843,0.15597627
0.15629232,0.17194311,0.16886358,0.21367803,0.20342757,0.1888665,0.128015,0.15550455
0.1287353,0.14289041,0.16481651,0.19415195,0.15353881,0.23032787,0.10643594,0.17289811
0.14585987,0.17217547,0.21026947,0.22649342,0.1670098,0.16738783,0.13037458,0.18527284
0.12183663,0.1100495,0.12219845,0.16318546,0.11488128,0.13420227,0.067858584,0.115919024
0.16375177,0.20473963,0.23579772,0.25400713,0.20547688,0.23641126,0.1400343,0.20874904
0.1644461,0.1926889,0.18605398,0.21806465,0.17859052,0.22328717,0.121613465,0.18677607
0.102483764,0.12532222,0.13907439,0.1566071,0.13563125,0.14443333,0.104808666,0.121541746
0.15191835,0.1563177,0.18461913,0.26804906,0.18559489,0.2592874,0.12015127,0.1735009
0.095123194,0.12758863,0.121065855,0.17676507,0.11908892,0.12548293,0.105633184,0.12444857
0.1692683,0.16514099,0.20585606,0.20359917,0.15967867,0.19551392,0.12423265,0.17581174
0.11689325,0.16829506,0.15955497,0.20325343,0.16102582,0.19504493,0.12020743,0.17779253
0.14792496,0.17874035,0.21851781,0.22382182,0.18881048,0.19665419,0.13394985,0.23255058
0.21239978,0.17316161,0.19415629,0.29928082,0.20194788,0.26739195,0.120051876,0.190258
0.13121352,0.15688565,0.17663634,0.19337487,0.18887326,0.20574504,0.12763883,0.17543148
0.13890298,0.16394708,0.19696425,0.22563852,0.17316043,0.22859532,0.12602776,0.18447322
0.15362136,0.17824532,0.20463946,0.24381568,0.18137151,0.1671955,0.13094328,0.17597473
0.10223834,0.13416931,0.13399635,0.15985216,0.12601836,0.15630743,0.09592397,0.12532777
0.15773179,0.19691803,0.19733869,0.25047934,0.21919553,0.23080583,0.14382939,0.21628025
0.1330476,0.1538805,0.17833209,0.23155351,0.17543422,0.21511087,0.12058641,0.16318664
0.14995502,0.19272412,0.19715211,0.27304423,0.18688132,0.22640656,0.11915475,0.19582304
0.09187131,0.111346625,0.107638106,0.13236879,0.116505675,0.12806177,0.09727179,0.101224385
0.12753037,0.1501708,0.19311953,0.24652123,0.16393954,0.20605496,0.10749057,0.20153745
0.16160308,0.16928187,0.27252528,0.25167713,0.25329736,0.23237658,0.17152946,0.26793072
0.16296674,0.16480786,0.19252156,0.27917597,0.19285035,0.2671203,0.14173865,0.16965339
0.141214,0.17564988,0.19275127,0.28503168,0.19434406,0.22259259,0.14726156,0.19429947
0.14679688,0.16089016,0.18414627,0.19761147,0.16865362,0.19908354,0.10853093,0.18521273
0.14565216,0.15069912,0.18792976,0.2146438,0.18329243,0.2220565,0.1245998,0.16457891
0.22372355,0.16321254,0.20372048,0.2125846,0.20720784,0.22552109,0.1309613,0.20829894
0.21928464,0.2522725,0.22488804,0.31915888,0.2245043,0.2787883,0.15059434,0.22278959
0.13163221,0.1427072,0.14945775,0.17612985,0.1609253,0.16635177,0.111718,0.14677957
0.11870877,0.14009333,0.16775711,0.17095931,0.16742843,0.19536473,0.115214825,0.1514045
0.14572093,0.22124082,0.19909175,0.25150892,0.17728838,0.18339893,0.114730924,0.19079855
0.1003009,0.11691078,0.1313323,0.17546332,0.13281478,0.1760355,0.09307745,0.12623267
0.120199665,0.14347818,0.16464755,0.19926924,0.18370965,0.1832098,0.12127117,0.16550496
0.14203665,0.1493268,0.19713485,0.21950884,0.15981899,0.18418139,0.123967014,0.17771855
0.10606999,0.119686775,0.13486141,0.17040405,0.14026222,0.19026545,0.1135063,0.122775055
0.16220699,0.155492,0.20643559,0.2357711,0.1601588,0.1863163,0.13144125,0.15781303
0.1277044,0.15673953,0.17533112,0.27393624,0.18876995,0.21695696,0.13073999,0.16704504
0.13534373,0.18711613,0.19895703,0.2266748,0.23722976,0.26704058,0.15577132,0.22061056
0.15891628,0.23283328,0.23890707,0.25352558,0.17686452,0.22803664,0.13192728,0.1937289
0.26520342,0.2821518,0.30434662,0.31435087,0.244307,0.29683885,0.18038966,0.29286683
0.12559244,0.13566695,0.13186131,0.17445923,0.14812116,0.14128394,0.11715918,0.14167513
0.14777896,0.15125419,0.20949079,0.22882836,0.16408648,0.17669392,0.12437933,0.16791512
0.14092456,0.1634368,0.19177212,0.25834927,0.19243534,0.23128046,0.12672736,0.17277655
0.1654052,0.15914959,0.1977574,0.19840917,0.16765118,0.20801331,0.12594363,0.1837493
0.14475632,0.1711611,0.20658572,0.23958516,0.19608673,0.22375447,0.13991721,0.16800854
0.14709307,0.15756585,0.17887883,0.21236336,0.17569402,0.19876808,0.123121426,0.15190151
0.1390888,0.14879853,0.21066275,0.22654901,0.15145448,0.19487917,0.10361458,0.18054566
0.123589665,0.14288099,0.1609303,0.20685267,0.16015607,0.19426768,0.11715019,0.15370494
0.14877525,0.18260808,0.22582921,0.26794213,0.16869782,0.20189995,0.13681613,0.19554119
0.15993243,0.17537186,0.2206013,0.22823653,0.16915964,0.1676435,0.14533444,0.21222523
0.12371266,0.13666914,0.20782383,0.2075186,0.15220906,0.18470332,0.108752765,0.16955188
0.14256002,0.1501459,0.16833241,0.2139063,0.21417685,0.21059689,0.12949242,0.17444828
0.17540015,0.20162115,0.2899853,0.2649941,0.24243568,0.24828404,0.1801165,0.2688794
0.15609775,0.15892181,0.17083366,0.21711838,0.17048253,0.2002711,0.1251079,0.15753806
0.10940555,0.14613214,0.12548178,0.20641251,0.16446233,0.12675002,0.12460432,0.12446183
0.16334145,0.16878203,0.20261358,0.23788187,0.18376423,0.23823072,0.13549171,0.18396041
0.15048525,0.1919863,0.24544767,0.2616473,0.2310601,0.25716096,0.1686116,0.25752065
0.18500665,0.20633394,0.23147649,0.27938673,0.20535934,0.27521458,0.13803187,0.21711828
0.193897,0.18602087,0.20272972,0.23398241,0.2101591,0.2262478,0.14790593,0.19296233
0.1901171,0.24096467,0.21341409,0.29990909,0.22645345,0.27629536,0.15752342,0.22594604
0.1264899,0.13974647,0.18413967,0.21265787,0.16242962,0.1984833,0.109500535,0.15302493
0.18071125,0.15536995,0.19448917,0.21436784,0.17361403,0.20611541,0.12819909,0.17096943
0.22554784,0.24413043,0.22049187,0.31228796,0.22794448,0.2848638,0.1499156,0.22143881
0.10357437,0.1370262,0.16616973,0.17865208,0.13948646,0.18104352,0.09656472,0.14777555
0.17820813,0.18237768,0.17625521,0.22634913,0.17523876,0.1980766,0.115774214,0.17797813
0.16108693,0.15058655,0.17669505,0.20719431,0.176763,0.20061043,0.10856688,0.19541328
0.123440094,0.12282879,0.15326677,0.2516538,0.17577663,0.21643248,0.12096069,0.1290922
0.12654579,0.13866359,0.18975405,0.18675224,0.1576646,0.19161546,0.123761386,0.16746902
0.17296438,0.18362235,0.22198538,0.28501743,0.19455421,0.24734531,0.14021602,0.20179556
0.12696779,0.1446036,0.17206028,0.22281975,0.19127424,0.20264137,0.11826077,0.18386556
0.11189921,0.14362487,0.15359312,0.1895196,0.13989395,0.15623629,0.09327833,0.15072486
0.12683427,0.15522593,0.2254373,0.20651382,0.16965492,0.21215524,0.12235718,0.17452939
0.14367533,0.14373936,0.17711699,0.20820539,0.14707014,0.20963521,0.10770313,0.15139672
0.1370892,0.1647106,0.2072215,0.20754182,0.20297463,0.23272617,0.15918697,0.20447865
0.11267066,0.14363395,0.18646541,0.2019057,0.17708936,0.21868606,0.11594551,0.15022708
0.24871981,0.1774869,0.19820298,0.2162509,0.19908719,0.23717636,0.12444019,0.18112485
0.18395096,0.1889727,0.29885307,0.29794514,0.29409692,0.36737472,0.17541693,0.3136418
0.17777075,0.18647802,0.20162554,0.24172506,0.19201125,0.20592856,0.13511398,0.19053514
0.098570384,0.12574477,0.14459273,0.16658449,0.16152178,0.17553084,0.1040466,0.12881179
0.18551438,0.15882613,0.21116897,0.19674855,0.16745068,0.19719861,0.12720022,0.19841108
0.15627325,0.18160968,0.19104409,0.2304609,0.1708617,0.24631163,0.14449033,0.17967679
0.18022415,0.14549775,0.21659963,0.2027799,0.16995339,0.20569015,0.11174083,0.2033421
0.141401,0.16210885,0.16977333,0.19460115,0.17419605,0.18889578,0.1177975,0.169775
0.2635512,0.28324005,0.32412905,0.3067794,0.24742965,0.30016842,0.18423451,0.31109723
0.15084101,0.16519867,0.17373188,0.21309975,0.16241123,0.20420393,0.12482075,0.16029347
0.14377274,0.13667713,0.18032008,0.20182155,0.14117864,0.17807175,0.12016298,0.16145857
0.14750239,0.1569892,0.19511637,0.21404761,0.18243144,0.20165163,0.13418083,0.18968728
0.12009897,0.16117334,0.17661056,0.19602485,0.16332355,0.17545465,0.1242579,0.17455353
0.101280764,0.124052964,0.12505956,0.17117706,0.11495867,0.1413181,0.08176543,0.14426367
0.1568456,0.22014691,0.24433878,0.26705638,0.22565907,0.2266992,0.17122321,0.26872712
0.14973539,0.20068748,0.19086765,0.22968917,0.1886711,0.18337066,0.14360869,0.20544824
0.13005725,0.15326211,0.182108,0.19268367,0.15093292,0.19636554,0.11319072,0.16174522
0.13531502,0.14632691,0.19145006,0.19729398,0.17032747,0.20486487,0.11825603,0.17764853
0.17045659,0.19762357,0.20289885,0.254753,0.21547581,0.2541654,0.15216425,0.22663762
0.20585541,0.21289349,0.19397186,0.2674202,0.18415387,0.19993384,0.13076867,0.19835693
0.1950894,0.22750051,0.3070652,0.2694491,0.2355865,0.24974254,0.18304019,0.2726328
0.12869173,0.18933582,0.20008507,0.22786525,0.2165705,0.23321247,0.1369033,0.19613977
0.12911709,0.12987322,0.15663148,0.17558616,0.16238934,0.16582522,0.102817856,0.1505631
0.14518583,0.15976596,0.20294288,0.2300993,0.16459903,0.20033048,0.11090649,0.18155096
0.16281973,0.17642573,0.26500508,0.28685167,0.27002427,0.33292973,0.16280544,0.28153378
0.19351777,0.18808909,0.3078162,0.3119307,0.31220266,0.35004365,0.18618046,0.32534832
0.12378913,0.14109634,0.16640528,0.20273538,0.19345793,0.2179152,0.113058366,0.16928385
0.17131855,0.23153837,0.29048315,0.27927107,0.25935772,0.2601842,0.17697844,0.30739865
0.15790954,0.22332042,0.21727298,0.2807533,0.18966794,0.22994383,0.14763176,0.19491017
0.10351505,0.12394681,0.13384576,0.16821659,0.13646705,0.2066066,0.106582634,0.13120066
0.20629165,0.17853837,0.17209476,0.2374852,0.15982543,0.19565791,0.109244905,0.180576
0.1681908,0.19457562,0.21006994,0.23122446,0.19928898,0.21045975,0.13461168,0.19998159
0.13286972,0.1571698,0.1743761,0.18592358,0.16315779,0.17638667,0.12705354,0.16584961
0.13608514,0.16790052,0.15455006,0.20538749,0.17742607,0.18665676,0.11426461,0.15770453
0.11796098,0.14508325,0.1470639,0.18363634,0.15903823,0.18418849,0.11531823,0.14421444
0.1629416,0.20425849,0.18542673,0.2454101,0.1906612,0.22833589,0.12323981,0.21288492
0.1443695,0.15849149,0.18020304,0.22964211,0.19435826,0.2197422,0.13196072,0.17440625
0.1682606,0.18444303,0.27008906,0.25341344,0.23542523,0.23091179,0.17152761,0.24007471
0.13333927,0.1864558,0.17121305,0.28937173,0.17376043,0.20261523,0.111824535,0.19116768
0.2174746,0.24600036,0.31964582,0.28248173,0.24027592,0.25973862,0.18505883,0.2835088
0.11433059,0.14702581,0.1940551,0.19803087,0.18338437,0.21834776,0.11548615,0.15076649
0.105936065,0.15169962,0.17061627,0.18007979,0.16294223,0.1702153,0.0991559,0.13809247
0.13461871,0.19231354,0.17054085,0.20923889,0.16621703,0.18250263,0.11624865,0.17605397
0.12867194,0.17913178,0.1563085,0.22709641,0.1667948,0.19768906,0.1139548,0.16151908
0.11236921,0.16968544,0.15551864,0.16851929,0.1568756,0.1659462,0.11573378,0.15011995
0.12842555,0.16878188,0.16770698,0.19239184,0.14583151,0.15322493,0.13846923,0.17320941
0.13532199,0.15064216,0.18368088,0.20659149,0.15269949,0.19188829,0.112719,0.1706555
0.12753989,0.142899,0.17588133,0.1899332,0.16450475,0.17487818,0.11532002,0.17066899
0.12267788,0.12823159,0.17048354,0.18885575,0.16507746,0.19611055,0.12437206,0.15764526
0.093396164,0.123920836,0.1241032,0.15645976,0.13727175,0.14656977,0.15852289,0.12641343
0.123003386,0.15332305,0.15496467,0.19144902,0.1470621,0.16766451,0.11197327,0.13164774
0.11794316,0.1335377,0.19784765,0.2033881,0.15266156,0.18925777,0.11086681,0.15704435
0.112621084,0.14643972,0.18363832,0.18770048,0.16676296,0.1964296,0.10963279,0.1541285
0.14786957,0.16162108,0.18948674,0.20539166,0.17861435,0.24324884,0.13500445,0.18021046
0.123913266,0.16150215,0.13549754,0.22483784,0.16146363,0.1596046,0.13299055,0.14493316
0.11974632,0.13148221,0.1643596,0.15704131,0.154656,0.16000164,0.102674305,0.14378317
0.15023762,0.14020814,0.18639633,0.23830265,0.22740692,0.24079284,0.14608045,0.21386333
0.14801016,0.187689,0.17705466,0.22949933,0.19193129,0.17880611,0.18491055,0.18505913
0.20023043,0.1854085,0.21256778,0.2467304,0.201583,0.22487855,0.15657306,0.19232188
0.13365829,0.14528766,0.15159823,0.19505616,0.16928677,0.19633198,0.112783,0.14344813
0.1478498,0.15344259,0.18829761,0.22474438,0.17314045,0.21529144,0.118955255,0.16501975
0.13937461,0.1659292,0.16533658,0.20311971,0.18087566,0.20489971,0.12594236,0.16822101
0.1324835,0.14874767,0.16099192,0.19306286,0.13223,0.16460657,0.09486923,0.15004975
0.1384009,0.16362332,0.20184994,0.18587445,0.16687286,0.16949017,0.10310666,0.1621793
0.1431946,0.22081068,0.19446793,0.26903167,0.18581781,0.2178207,0.13526435,0.19960824
0.12214004,0.13550977,0.2018772,0.20126419,0.1582156,0.18329845,0.10959108,0.15527567
0.13983425,0.14282641,0.20461166,0.20256546,0.16850221,0.21050744,0.11028142,0.16519764
0.14902869,0.1653525,0.17785537,0.23515557,0.19778971,0.21145725,0.14772606,0.17845814
0.21882294,0.2982524,0.28379408,0.30643493,0.25197408,0.28930378,0.18622175,0.2923908
0.112013884,0.14727846,0.18210544,0.22581781,0.16025296,0.2184344,0.1292318,0.18583946
0.11639575,0.14536968,0.17319557,0.18291289,0.13816857,0.187359,0.10451695,0.15395594
0.20143236,0.17100048,0.22891222,0.2167015,0.19168486,0.22522408,0.123278804,0.18912962
0.13547345,0.15399352,0.21858588,0.19067937,0.18392089,0.2116862,0.12591346,0.21013345
0.12593508,0.19746299,0.23904131,0.25594532,0.16196842,0.18899475,0.11955168,0.17358662
0.16238795,0.19508097,0.25994542,0.26319063,0.22924915,0.24907549,0.16713503,0.2539063
0.1648295,0.17676495,0.24185391,0.25416258,0.17233077,0.20560564,0.13000472,0.18817066
0.13960613,0.13958277,0.20359859,0.21618192,0.19250908,0.24064803,0.120306686,0.16246098
0.15555015,0.16697189,0.20175588,0.24539234,0.22504857,0.25286743,0.14388289,0.19543882
0.11240836,0.14236441,0.17810676,0.224036,0.18254064,0.22591066,0.12928344,0.16764882
0.13544443,0.15739012,0.15139146,0.19203618,0.1425223,0.17537276,0.10783302,0.14950727
0.15038975,0.1546562,0.20038643,0.22216587,0.15407766,0.19170119,0.109026186,0.18995813
0.22832508,0.1849982,0.24052547,0.2527992,0.2104175,0.2589393,0.12950593,0.21865182
0.21410951,0.31239867,0.25407425,0.32867733,0.23894383,0.28065062,0.18452455,0.2684758
0.13309474,0.16479142,0.18896918,0.27807358,0.18974346,0.24013121,0.12349494,0.17957735
0.11850415,0.14795668,0.17224522,0.19805449,0.17463614,0.18153177,0.10426514,0.16542928
0.09776623,0.11732941,0.13710523,0.16157568,0.13187656,0.16290987,0.09458773,0.120824814
0.1453533,0.17026392,0.23085243,0.23130158,0.23501882,0.22686487,0.16880086,0.23642235
0.117887855,0.11025673,0.13332798,0.15687817,0.12624188,0.15826175,0.09875675,0.12298438
0.1892752,0.17202531,0.2183307,0.2123442,0.18178646,0.23013704,0.1366716,0.19518358
0.12817828,0.17130299,0.15165803,0.22272083,0.15340157,0.14860642,0.11637028,0.17289823
0.1494511,0.16072747,0.17061527,0.21172059,0.16919406,0.17137201,0.12581998,0.18041568
0.1701514,0.16173242,0.18144429,0.22635074,0.19466163,0.20611465,0.1321899,0.18051559
0.090738185,0.12193349,0.12709318,0.14764977,0.11073208,0.14380305,0.090000406,0.11674229
0.12229494,0.14395037,0.17310618,0.20622502,0.18277532,0.22654459,0.12569171,0.15243971
0.13288149,0.14072311,0.1997093,0.23740743,0.19097547,0.22407924,0.12671736,0.1684159
0.15628508,0.17340784,0.18756248,0.25341344,0.17273289,0.20376651,0.12207754,0.19459775
0.15850459,0.19775343,0.18977371,0.24303362,0.18043037,0.20593914,0.13137248,0.2090026
0.15668683,0.14927228,0.22521223,0.2010585,0.15955804,0.20305271,0.11162609,0.1853953
0.17656672,0.1894836,0.23105213,0.3109802,0.21751308,0.2476741,0.13212335,0.22196458
0.12923796,0.1609731,0.16728559,0.20685446,0.1924103,0.19835638,0.13140778,0.17541084
0.14732277,0.19482934,0.22977267,0.25377864,0.19258255,0.22324198,0.14828837,0.19598003
0.13488418,0.14500569,0.17401609,0.19177434,0.17335467,0.1982552,0.11667186,0.16183606
0.17189552,0.1741412,0.20481704,0.24113376,0.16442555,0.1696125,0.11535365,0.18052348
0.11251953,0.14679407,0.18858387,0.20185961,0.15532799,0.20191026,0.12263431,0.15625522
0.13252936,0.18995443,0.18891293,0.22407296,0.1761511,0.19341184,0.12349396,0.18318129
0.16039369,0.17181848,0.19269404,0.24197592,0.1919422,0.17402849,0.12089711,0.16887887
0.14903478,0.14078383,0.17060743,0.1916004,0.15463239,0.20877558,0.11830682,0.14937785
0.14277798,0.15106721,0.21273057,0.2107508,0.21993683,0.21468796,0.13649252,0.19918464
0.13603611,0.15006936,0.16340098,0.20314996,0.1547682,0.17779198,0.11153295,0.1535647
0.14132059,0.18721323,0.18358235,0.21057688,0.18880522,0.20110571,0.13576213,0.19528708
0.1523644,0.15090096,0.20300305,0.2229852,0.16262305,0.19730629,0.11280568,0.16206746
0.13183995,0.16320375,0.21199061,0.21821713,0.16422074,0.19446605,0.13228989,0.19354017
0.14040755,0.13389067,0.1691685,0.18808104,0.15064484,0.18566619,0.098549,0.15507807
0.10057336,0.12489097,0.13609147,0.1522053,0.13906543,0.14177981,0.19351588,0.14952722
0.13065842,0.15821628,0.15698466,0.2743563,0.17243186,0.21057464,0.107419424,0.14526899
0.15004732,0.19668621,0.22284923,0.24211724,0.19777237,0.2199321,0.15236923,0.23551211
0.11823982,0.16116941,0.153936,0.17971084,0.15349576,0.14555319,0.16446595,0.1728545
0.12796997,0.13625537,0.19079088,0.19468156,0.17664814,0.21091108,0.1279336,0.16411422
0.16117384,0.1481744,0.14837013,0.20353001,0.18088515,0.18043494,0.1057184,0.15102986
0.114128016,0.1468644,0.14406137,0.18090098,0.15306693,0.15394089,0.13238968,0.13963783
0.11614066,0.12367087,0.13007629,0.17415015,0.12714112,0.16143253,0.10045764,0.12211911
0.14313513,0.1672147,0.20207486,0.20987418,0.20742232,0.25323159,0.14997491,0.21309203
0.13917147,0.16863465,0.15970506,0.2392872,0.19553678,0.21466838,0.12816969,0.1721592
0.13548426,0.1584542,0.16237503,0.21951953,0.14990388,0.18530816,0.11284092,0.15709804
0.1068635,0.1417719,0.1628234,0.20669293,0.15811332,0.17740184,0.12543793,0.14555249
0.12504877,0.13197985,0.15302041,0.21157582,0.14888221,0.15319654,0.10135538,0.14322889
0.13390185,0.15283781,0.18454798,0.20445423,0.1804432,0.20642924,0.12105901,0.19033767
0.18682778,0.17169744,0.19405112,0.24476288,0.19023119,0.21617296,0.12029642,0.17387646
0.10897767,0.1322474,0.14440414,0.22770417,0.1939157,0.21469273,0.11378772,0.15708824
0.186643,0.24650292,0.2630092,0.28095493,0.23538296,0.2623163,0.18013644,0.2737879
0.10599311,0.13382423,0.1352569,0.15978011,0.121685475,0.14422822,0.09474753,0.12706143
0.14194301,0.15460338,0.19331324,0.20603132,0.18161157,0.22452392,0.1248275,0.1789947
0.12807481,0.18043782,0.16550452,0.21201333,0.17330392,0.15223478,0.1845259,0.19307773
0.14955196,0.17482507,0.20247214,0.23323764,0.1739138,0.17056829,0.10787632,0.18633614
0.13511322,0.16559814,0.20859881,0.2371324,0.17440867,0.22707249,0.12671545,0.1836261
0.15799956,0.19395652,0.2575855,0.26422545,0.23689583,0.26940688,0.16919272,0.25294963
0.15788881,0.15546177,0.1759945,0.21450742,0.1618572,0.19248536,0.12665838,0.158008
0.15774979,0.19024475,0.26051167,0.26832733,0.25998285,0.2819255,0.1732899,0.28533682
0.09759975,0.13195859,0.13373561,0.15889436,0.13586068,0.15234059,0.13371642,0.13209549
0.18097654,0.16544364,0.2307262,0.22451507,0.19095992,0.24450925,0.12653613,0.18675786
0.12590028,0.16355707,0.19266431,0.21828456,0.16377918,0.1927913,0.119904876,0.1663278
0.14969634,0.15176293,0.1919212,0.24216565,0.18292512,0.23735723,0.12255171,0.18359004
0.15650405,0.19604577,0.2656116,0.26352382,0.23853156,0.25188598,0.17965086,0.26577157
0.15095344,0.18056992,0.17350282,0.267361,0.18543117,0.21113405,0.1422773,0.17839818
0.16992837,0.14450388,0.19443013,0.19434685,0.16904968,0.21549827,0.11859674,0.17702027
0.18114622,0.19233379,0.29724106,0.29887855,0.31546646,0.33277294,0.197236,0.3085583
0.121609576,0.14132582,0.15715457,0.2139934,0.15936308,0.189133,0.10633747,0.17233226
0.13807909,0.13353817,0.16859129,0.20911796,0.16146642,0.19023407,0.12662996,0.15928677
0.16846654,0.23894918,0.21301305,0.28939837,0.20494783,0.2647655,0.14514953,0.20277181
0.15946463,0.23185547,0.23726283,0.26073316,0.17994344,0.23446487,0.1353617,0.20399028
0.121676534,0.12577133,0.1959227,0.19745502,0.1521406,0.20510419,0.10340097,0.15777677
0.19409718,0.22178514,0.24227512,0.2530533,0.22200757,0.23578942,0.15645334,0.24597108
0.16653131,0.17100938,0.171,0.21605243,0.19416788,0.19588602,0.114611335,0.18843444
0.12394116,0.16329774,0.1668227,0.24237293,0.16509621,0.1821962,0.11282461,0.16395155
0.15679677,0.23185432,0.22191486,0.28494397,0.18522501,0.23961467,0.118981294,0.19215919
0.09209541,0.10960462,0.13898595,0.16468881,0.14602964,0.17837346,0.09396637,0.13494062
0.11981495,0.14816882,0.18743452,0.21288261,0.18870054,0.22859666,0.12273862,0.16726825
0.14104627,0.13339634,0.12993865,0.186603,0.13428587,0.16871762,0.09048172,0.1276157
0.1299061,0.1392242,0.14984864,0.17975059,0.16534677,0.1644136,0.11294398,0.14394566
0.14317517,0.14457674,0.16760044,0.22180659,0.17903556,0.18852493,0.11764527,0.16783303
0.10363741,0.11921888,0.16620187,0.18467364,0.13645157,0.1754099,0.11798008,0.14258555
0.13981995,0.17659406,0.21295126,0.23252034,0.1716279,0.21801868,0.12343833,0.17356437
0.09493555,0.11383792,0.124483585,0.14135243,0.10815215,0.12858438,0.087488756,0.10738022
0.09266706,0.11560281,0.12184392,0.15052928,0.1298164,0.12580794,0.10173405,0.11642908
0.120072685,0.15371001,0.18956952,0.20928825,0.18035428,0.20528996,0.123923935,0.17456114
0.14233102,0.14576963,0.17015618,0.21153991,0.17119461,0.17280525,0.11509083,0.17083788
0.1963981,0.14580296,0.18569532,0.19391707,0.16813107,0.20814668,0.116169915,0.1536284
0.13025312,0.13250305,0.18143833,0.21857649,0.2003608,0.24011886,0.13658942,0.17172036
0.2523466,0.3123821,0.29237238,0.33595318,0.25316578,0.30283496,0.19067903,0.2950503
0.15191917,0.19324587,0.17022279,0.22934215,0.19477132,0.20456965,0.13681443,0.1643308
0.14084496,0.17798494,0.16162875,0.19595724,0.15735258,0.15885216,0.113703184,0.16062264
0.12611118,0.2020303,0.16090186,0.19516654,0.15073769,0.15261075,0.15630504,0.17741646
0.1200303,0.17175786,0.21111369,0.23637688,0.15102018,0.17885473,0.119812146,0.15692756
0.16000095,0.17298287,0.20235783,0.2524597,0.180808,0.21131241,0.1293935,0.1904366
0.093738645,0.112447895,0.11201658,0.13613003,0.13182089,0.14842893,0.09332014,0.11079459
0.14113903,0.19562204,0.20796385,0.22319882,0.17101051,0.2128494,0.11438318,0.18716149
0.118627995,0.13927254,0.1795402,0.20584872,0.17678316,0.22307982,0.12657455,0.18743865
0.23776227,0.249112,0.22927712,0.32945678,0.23444289,0.295053,0.15245011,0.23557147
0.12238704,0.15364827,0.17043242,0.23375607,0.18107419,0.21376687,0.119984426,0.17846294
0.111830674,0.14991179,0.20246978,0.22771482,0.16100694,0.20006616,0.10954628,0.16773748
0.17510977,0.21777712,0.29913136,0.2914106,0.27647993,0.29701144,0.18473686,0.3063723
0.11794903,0.131447,0.12905651,0.16651839,0.16862458,0.15853937,0.10953644,0.12069198
0.13557182,0.13165568,0.17699149,0.18684222,0.14815743,0.16796175,0.09578778,0.13630654
0.16418375,0.15113278,0.2105343,0.2215198,0.17392927,0.23230477,0.110406116,0.17788436
0.21185619,0.25756842,0.2314556,0.30934313,0.22902024,0.2684037,0.1599939,0.23944078
0.15912229,0.16771926,0.17774445,0.21662596,0.1988309,0.18079598,0.13069089,0.18173242
0.16964602,0.2074267,0.30318508,0.26115558,0.27138996,0.23465201,0.1863758,0.30678165
0.13741986,0.15419634,0.16931936,0.21022917,0.18926246,0.21323165,0.11902735,0.19257915
0.13668637,0.15565199,0.17346907,0.19585201,0.15882742,0.20955478,0.11591646,0.1663229
0.16688146,0.18774013,0.27459577,0.2957014,0.28428876,0.29596278,0.1940573,0.29902565
0.14606562,0.18712316,0.16368218,0.31791842,0.19808485,0.20370556,0.12868814,0.17434421
0.1309094,0.13721998,0.17403325,0.19287413,0.14127897,0.16160034,0.10815853,0.16529767
0.11139325,0.13607556,0.1613404,0.20183708,0.16100413,0.20086977,0.10972448,0.16514735
0.10148352,0.12655522,0.1340029,0.16308366,0.13193166,0.13650392,0.12243227,0.13938704
0.13392349,0.15148656,0.19405234,0.24092561,0.16937523,0.21152136,0.11515813,0.16258822
0.13630544,0.16409914,0.1785497,0.20863992,0.15659294,0.1729594,0.12467403,0.15178244
0.18458956,0.17483136,0.24358173,0.23680358,0.18439357,0.233125,0.12916665,0.19290268
0.12762015,0.13914166,0.15862301,0.18378781,0.17357294,0.2011491,0.11369774,0.15535744
0.14568098,0.17360057,0.1741002,0.1930808,0.18100353,0.18142068,0.1598402,0.20154533
0.15517348,0.15358365,0.19320957,0.25689456,0.19414522,0.21103345,0.13712612,0.1944016
0.13614893,0.16089106,0.1882991,0.22785851,0.18672842,0.22138815,0.12588704,0.18039896
0.13013354,0.15928632,0.16585425,0.1955838,0.17931859,0.18422873,0.13844597,0.16172697
0.20960055,0.29107898,0.25000378,0.32549816,0.24209012,0.27270025,0.17920145,0.26158196
0.18001768,0.14775391,0.19752902,0.23605916,0.16577166,0.17163289,0.12088734,0.17438033
0.16047291,0.20281704,0.28733492,0.26485622,0.25938085,0.24311253,0.17622852,0.28023994
0.119949736,0.13187635,0.1494335,0.16133524,0.14319102,0.1788975,0.09965971,0.1501609
0.12705858,0.13055585,0.16741076,0.18332127,0.15093705,0.16244255,0.10046798,0.15552935
0.124991745,0.15143725,0.1974284,0.2295697,0.1635956,0.20112543,0.1205256,0.16592935
0.12998204,0.1414896,0.15880297,0.17553347,0.17017297,0.19102283,0.119864866,0.15887378
0.14191578,0.21800098,0.25314116,0.27858338,0.18435574,0.24396864,0.13591112,0.19391495
0.12104141,0.14380023,0.18440619,0.1830532,0.18036105,0.19417793,0.1166667,0.18023531
0.11867264,0.12728037,0.119090214,0.19886494,0.12267814,0.14722219,0.08797669,0.14415227
